TIME,,CH1,,CH2,,CH3,,CH4,,CH5,,CH6,
0.000000074990,74990.000000000000,2.886562500000,2886562.500000000000,4.802812500000,4802812.500000000000,-0.583593750000,-583593.750000000000,0.267812500000,267812.500000000000,1.332500000000,1332500.000000000000,0.987812500000,987812.500000000000
0.000000075070,75070.000000000000,2.699375000000,2699375.000000000000,4.803125000000,4803125.000000000000,-0.551562500000,-551562.500000000000,0.262812500000,262812.500000000000,1.337500000000,1337500.000000000000,0.986562500000,986562.500000000000
0.000000075150,75150.000000000000,2.507187500000,2507187.500000000000,4.802500000000,4802500.000000000000,-0.513281250000,-513281.250000000000,0.264687500000,264687.500000000000,1.340156250000,1340156.250000000000,0.982187500000,982187.500000000000
0.000000075230,75230.000000000000,2.334062500000,2334062.500000000000,4.811250000000,4811250.000000000000,-0.501562500000,-501562.500000000000,0.251562500000,251562.500000000000,1.346875000000,1346875.000000000000,0.983125000000,983125.000000000000
0.000000075310,75310.000000000000,2.164687500000,2164687.500000000000,4.820000000000,4820000.000000000000,-0.510156250000,-510156.250000000000,0.248750000000,248750.000000000000,1.347187500000,1347187.500000000000,0.981718750000,981718.750000000000
0.000000075390,75390.000000000000,2.017187500000,2017187.500000000000,4.836250000000,4836250.000000000000,-0.561718750000,-561718.750000000000,0.230937500000,230937.500000000000,1.348281250000,1348281.250000000000,0.987343750000,987343.750000000000
0.000000075470,75470.000000000000,1.872812500000,1872812.500000000000,4.849375000000,4849375.000000000000,-0.635156250000,-635156.250000000000,0.221250000000,221250.000000000000,1.341562500000,1341562.500000000000,0.992187500000,992187.500000000000
0.000000075550,75550.000000000000,1.742812500000,1742812.500000000000,4.863125000000,4863125.000000000000,-0.728125000000,-728125.000000000000,0.200625000000,200625.000000000000,1.334843750000,1334843.750000000000,1.002500000000,1002500.000000000000
0.000000075630,75630.000000000000,1.600937500000,1600937.500000000000,4.865937500000,4865937.500000000000,-0.797656250000,-797656.250000000000,0.196250000000,196250.000000000000,1.319531250000,1319531.250000000000,1.007968750000,1007968.750000000000
0.000000075710,75710.000000000000,1.462187500000,1462187.500000000000,4.864375000000,4864375.000000000000,-0.835937500000,-835937.500000000000,0.184687500000,184687.500000000000,1.306718750000,1306718.750000000000,1.015625000000,1015625.000000000000
0.000000075790,75790.000000000000,1.311562500000,1311562.500000000000,4.850000000000,4850000.000000000000,-0.807812500000,-807812.500000000000,0.188437500000,188437.500000000000,1.290468750000,1290468.750000000000,1.016562500000,1016562.500000000000
0.000000075870,75870.000000000000,1.170625000000,1170625.000000000000,4.831250000000,4831250.000000000000,-0.723437500000,-723437.500000000000,0.186562500000,186562.500000000000,1.280468750000,1280468.750000000000,1.018125000000,1018125.000000000000
0.000000075950,75950.000000000000,1.027500000000,1027500.000000000000,4.800937500000,4800937.500000000000,-0.575000000000,-575000.000000000000,0.203437500000,203437.500000000000,1.268750000000,1268750.000000000000,1.012343750000,1012343.750000000000
0.000000076030,76030.000000000000,0.907812500000,907812.500000000000,4.770937500000,4770937.500000000000,-0.404687500000,-404687.500000000000,0.211562500000,211562.500000000000,1.264375000000,1264375.000000000000,1.010468750000,1010468.750000000000
0.000000076110,76110.000000000000,0.803750000000,803750.000000000000,4.738437500000,4738437.500000000000,-0.233593750000,-233593.750000000000,0.231250000000,231250.000000000000,1.259062500000,1259062.500000000000,1.007500000000,1007500.000000000000
0.000000076190,76190.000000000000,0.734062500000,734062.500000000000,4.715625000000,4715625.000000000000,-0.111718750000,-111718.750000000000,0.238437500000,238437.500000000000,1.259062500000,1259062.500000000000,1.014062500000,1014062.500000000000
0.000000076270,76270.000000000000,0.677812500000,677812.500000000000,4.699062500000,4699062.500000000000,-0.048437500000,-48437.500000000000,0.257187500000,257187.500000000000,1.253281250000,1253281.250000000000,1.023125000000,1023125.000000000000
0.000000076350,76350.000000000000,0.646562500000,646562.500000000000,4.701562500000,4701562.500000000000,-0.071093750000,-71093.750000000000,0.260625000000,260625.000000000000,1.248906250000,1248906.250000000000,1.044375000000,1044375.000000000000
0.000000076430,76430.000000000000,0.618437500000,618437.500000000000,4.718125000000,4718125.000000000000,-0.157812500000,-157812.500000000000,0.270312500000,270312.500000000000,1.237656250000,1237656.250000000000,1.069375000000,1069375.000000000000
0.000000076510,76510.000000000000,0.601875000000,601875.000000000000,4.755000000000,4755000.000000000000,-0.298437500000,-298437.500000000000,0.263437500000,263437.500000000000,1.226562500000,1226562.500000000000,1.103437500000,1103437.500000000000
0.000000076590,76590.000000000000,0.573437500000,573437.500000000000,4.799062500000,4799062.500000000000,-0.440625000000,-440625.000000000000,0.266875000000,266875.000000000000,1.207031250000,1207031.250000000000,1.134843750000,1134843.750000000000
0.000000076670,76670.000000000000,0.547812500000,547812.500000000000,4.851875000000,4851875.000000000000,-0.568750000000,-568750.000000000000,0.254687500000,254687.500000000000,1.189218750000,1189218.750000000000,1.169531250000,1169531.250000000000
