TIME,,CH1,,CH2,,CH3,,CH4,
7.243E-08,72430,4.8509375,4850937.5,8.623125,8623125,-0.2425,-242500,5.0515625,5051562.500000000000
7.251E-08,72510,4.8475,4847500,8.5859375,8585937.5,-0.2421875,-242187.5,5.0409375,5040937.500000000000
7.259E-08,72590,4.8334375,4833437.5,8.551875,8551875,-0.2396875,-239687.5,5.0421875,5042187.500000000000
7.267E-08,72670,4.83,4830000,8.5475,8547500,-0.243125,-243125,5.0475,5047500.000000000000
7.275E-08,72750,4.81875,4818750,8.555,8555000,-0.2475,-247500,5.065,5065000.000000000000
7.283E-08,72830,4.8225,4822500,8.5884375,8588437.5,-0.260625,-260625,5.084375,5084375.000000000000
7.291E-08,72910,4.8203125,4820312.5,8.6190625,8619062.5,-0.2746875,-274687.5,5.1109375,5110937.500000000000
7.299E-08,72990,4.83375,4833750,8.659375,8659375,-0.295,-295000,5.1303125,5130312.500000000000
7.307E-08,73070,4.843125,4843125,8.6840625,8684062.5,-0.3115625,-311562.5,5.1459375,5145937.500000000000
7.315E-08,73150,4.865,4865000,8.70625,8706250,-0.326875,-326875,5.14625,5146250.000000000000
7.323E-08,73230,4.8715625,4871562.5,8.7021875,8702187.5,-0.3309375,-330937.5,5.140625,5140625.000000000000
7.331E-08,73310,4.878125,4878125,8.6953125,8695312.5,-0.3309375,-330937.5,5.1209375,5120937.500000000000
7.339E-08,73390,4.8625,4862500,8.6728125,8672812.5,-0.32375,-323750,5.1003125,5100312.500000000000
7.347E-08,73470,4.8428125,4842812.5,8.658125,8658125,-0.3203125,-320312.5,5.076875,5076875.000000000000
7.355E-08,73550,4.79875,4798750,8.6365625,8636562.5,-0.31875,-318750,5.0665625,5066562.500000000000
7.363E-08,73630,4.7534375,4753437.5,8.634375,8634375,-0.33,-330000,5.065,5065000.000000000000
7.371E-08,73710,4.695625,4695625,8.63625,8636250,-0.348125,-348125,5.083125,5083125.000000000000
7.379E-08,73790,4.6465625,4646562.5,8.659375,8659375,-0.375625,-375625,5.111875,5111875.000000000000
7.387E-08,73870,4.5859375,4585937.5,8.679375,8679375,-0.39875,-398750,5.1575,5157500.000000000000
7.395E-08,73950,4.5303125,4530312.5,8.7125,8712500,-0.4175,-417500,5.204375,5204375.000000000000
7.403E-08,74030,4.4571875,4457187.5,8.73375,8733750,-0.419375,-419375,5.25375,5253750.000000000000
7.411E-08,74110,4.3775,4377500,8.755,8755000,-0.4084375,-408437.5,5.29125,5291250.000000000000
7.419E-08,74190,4.264375,4264375,8.7496875,8749687.5,-0.3803125,-380312.5,5.3225,5322500.000000000000
7.427E-08,74270,4.1334375,4133437.5,8.7371875,8737187.5,-0.3478125,-347812.5,5.335625,5335625.000000000000
7.435E-08,74350,3.9703125,3970312.5,8.700625,8700625,-0.3134375,-313437.5,5.3403125,5340312.500000000000
7.443E-08,74430,3.798125,3798125,8.6628125,8662812.5,-0.29,-290000,5.3303125,5330312.500000000000
7.451E-08,74510,3.605625,3605625,8.609375,8609375,-0.275,-275000,5.3203125,5320312.500000000000
7.459E-08,74590,3.42125,3421250,8.57,8570000,-0.275625,-275625,5.30375,5303750.000000000000
7.467E-08,74670,3.238125,3238125,8.5340625,8534062.5,-0.2815625,-281562.5,5.291875,5291875.000000000000
7.475E-08,74750,3.078125,3078125,8.5240625,8524062.5,-0.293125,-293125,5.2778125,5277812.500000000000
7.483E-08,74830,2.9225,2922500,8.5203125,8520312.5,-0.298125,-298125,5.2715625,5271562.500000000000
7.491E-08,74910,2.7846875,2784687.5,8.5409375,8540937.5,-0.3003125,-300312.5,5.2621875,5262187.500000000000
7.499E-08,74990,2.64375,2643750,8.563125,8563125,-0.2934375,-293437.5,5.2565625,5256562.500000000000
7.507E-08,75070,2.5096875,2509687.5,8.5971875,8597187.5,-0.2871875,-287187.5,5.245,5245000.000000000000
7.515E-08,75150,2.356875,2356875,8.61625,8616250,-0.2775,-277500,5.2375,5237500.000000000000
7.523E-08,75230,2.201875,2201875,8.6371875,8637187.5,-0.27625,-276250,5.224375,5224375.000000000000
7.531E-08,75310,2.0315625,2031562.5,8.64125,8641250,-0.2775,-277500,5.2153125,5215312.500000000000
7.539E-08,75390,1.869375,1869375,8.6484375,8648437.5,-0.2865625,-286562.5,5.203125,5203125.000000000000
7.547E-08,75470,1.7028125,1702812.5,8.6415625,8641562.5,-0.2915625,-291562.5,5.1996875,5199687.500000000000
7.555E-08,75550,1.55625,1556250,8.645625,8645625,-0.2959375,-295937.5,5.19625,5196250.000000000000
7.563E-08,75630,1.4196875,1419687.5,8.645,8645000,-0.290625,-290625,5.2021875,5202187.500000000000
7.571E-08,75710,1.3096875,1309687.5,8.65875,8658750,-0.281875,-281875,5.2084375,5208437.500000000000
7.579E-08,75790,1.203125,1203125,8.66375,8663750,-0.2653125,-265312.5,5.2240625,5224062.500000000000
7.587E-08,75870,1.11125,1111250,8.6778125,8677812.5,-0.253125,-253125,5.2375,5237500.000000000000
7.595E-08,75950,1.013125,1013125,8.680625,8680625,-0.244375,-244375,5.2546875,5254687.500000000000
7.603E-08,76030,0.92125,921250,8.688125,8688125,-0.2484375,-248437.5,5.264375,5264375.000000000000
7.611E-08,76110,0.81625,816250,8.680625,8680625,-0.2584375,-258437.5,5.274375,5274375.000000000000
7.619E-08,76190,0.7196875,719687.5,8.68125,8681250,-0.27875,-278750,5.27375,5273750.000000000000
7.627E-08,76270,0.624375,624375,8.67625,8676250,-0.2975,-297500,5.27,5270000.000000000000
7.635E-08,76350,0.554375,554375,8.6865625,8686562.5,-0.3153125,-315312.5,5.2565625,5256562.500000000000
7.643E-08,76430,0.49625,496250,8.691875,8691875,-0.3215625,-321562.5,5.2453125,5245312.500000000000
7.651E-08,76510,0.4678125,467812.5,8.7115625,8711562.5,-0.32125,-321250,5.23,5230000.000000000000
7.659E-08,76590,0.450625,450625,8.7240625,8724062.5,-0.310625,-310625,5.2225,5222500.000000000000
7.667E-08,76670,0.4515625,451562.5,8.7421875,8742187.5,-0.2984375,-298437.5,5.2171875,5217187.500000000000
7.675E-08,76750,0.4428125,442812.5,8.7403125,8740312.5,-0.2809375,-280937.5,5.2259375,5225937.500000000000
7.683E-08,76830,0.4315625,431562.5,8.73625,8736250,-0.268125,-268125,5.2384375,5238437.500000000000
7.691E-08,76910,0.400625,400625,8.713125,8713125,-0.2534375,-253437.5,5.2609375,5260937.500000000000
7.699E-08,76990,0.366875,366875,8.6909375,8690937.5,-0.241875,-241875,5.2815625,5281562.500000000000
7.707E-08,77070,0.318125,318125,8.65375,8653750,-0.22375,-223750,5.3059375,5305937.500000000000
7.715E-08,77150,0.2790625,279062.5,8.6275,8627500,-0.205,-205000,5.32,5320000.000000000000
7.723E-08,77230,0.24625,246250,8.5990625,8599062.5,-0.179375,-179375,5.3303125,5330312.500000000000
7.731E-08,77310,0.23875,238750,8.5871875,8587187.5,-0.1559375,-155937.5,5.326875,5326875.000000000000
7.739E-08,77390,0.2396875,239687.5,8.57125,8571250,-0.1315625,-131562.5,5.320625,5320625.000000000000
7.747E-08,77470,0.26,260000,8.5690625,8569062.5,-0.1175,-117500,5.3040625,5304062.500000000000
7.755E-08,77550,0.281875,281875,8.5609375,8560937.5,-0.110625,-110625,5.28875,5288750.000000000000
7.763E-08,77630,0.311875,311875,8.5621875,8562187.5,-0.1165625,-116562.5,5.26875,5268750.000000000000
7.771E-08,77710,0.32875,328750,8.550625,8550625,-0.1246875,-124687.5,5.2575,5257500.000000000000
7.779E-08,77790,0.34625,346250,8.54875,8548750,-0.1375,-137500,5.245625,5245625.000000000000
7.787E-08,77870,0.3540625,354062.5,8.540625,8540625,-0.14375,-143750,5.2421875,5242187.500000000000
7.795E-08,77950,0.3671875,367187.5,8.5459375,8545937.5,-0.1459375,-145937.5,5.2378125,5237812.500000000000
7.803E-08,78030,0.37125,371250,8.5446875,8544687.5,-0.136875,-136875,5.241875,5241875.000000000000
7.811E-08,78110,0.3796875,379687.5,8.55625,8556250,-0.128125,-128125,5.2421875,5242187.500000000000
7.819E-08,78190,0.37875,378750,8.5596875,8559687.5,-0.1203125,-120312.5,5.246875,5246875.000000000000
7.827E-08,78270,0.37625,376250,8.56875,8568750,-0.12625,-126250,5.2459375,5245937.500000000000
7.835E-08,78350,0.355,355000,8.558125,8558125,-0.14375,-143750,5.249375,5249375.000000000000
7.843E-08,78430,0.3284375,328437.5,8.546875,8546875,-0.1809375,-180937.5,5.2471875,5247187.500000000000
7.851E-08,78510,0.290625,290625,8.5175,8517500,-0.2278125,-227812.5,5.2471875,5247187.500000000000
7.859E-08,78590,0.2603125,260312.5,8.4928125,8492812.5,-0.2828125,-282812.5,5.24125,5241250.000000000000
7.867E-08,78670,0.23125,231250,8.4584375,8458437.5,-0.3284375,-328437.5,5.2396875,5239687.500000000000
7.875E-08,78750,0.2225,222500,8.4428125,8442812.5,-0.3628125,-362812.5,5.2328125,5232812.500000000000
7.883E-08,78830,0.2246875,224687.5,8.435625,8435625,-0.3746875,-374687.5,5.23,5230000.000000000000
7.891E-08,78910,0.2446875,244687.5,8.4571875,8457187.5,-0.3690625,-369062.5,5.2240625,5224062.500000000000
7.899E-08,78990,0.2596875,259687.5,8.4853125,8485312.5,-0.3425,-342500,5.226875,5226875.000000000000
7.907E-08,79070,0.271875,271875,8.535,8535000,-0.30875,-308750,5.2296875,5229687.500000000000
7.915E-08,79150,0.2628125,262812.5,8.5784375,8578437.5,-0.269375,-269375,5.2415625,5241562.500000000000
7.923E-08,79230,0.239375,239375,8.6234375,8623437.5,-0.2365625,-236562.5,5.2540625,5254062.500000000000
7.931E-08,79310,0.1925,192500,8.6403125,8640312.5,-0.20625,-206250,5.2753125,5275312.500000000000
7.939E-08,79390,0.1434375,143437.5,8.6453125,8645312.5,-0.185625,-185625,5.291875,5291875.000000000000
7.947E-08,79470,0.0946875,94687.5,8.6209375,8620937.5,-0.1665625,-166562.5,5.309375,5309375.000000000000
7.955E-08,79550,0.0675,67500,8.590625,8590625,-0.1521875,-152187.5,5.3153125,5315312.500000000000
7.963E-08,79630,0.055625,55625,8.541875,8541875,-0.1340625,-134062.5,5.3175,5317500.000000000000
7.971E-08,79710,0.0703125,70312.5,8.5053125,8505312.5,-0.12,-120000,5.3046875,5304687.500000000000
7.979E-08,79790,0.094375,94375,8.4703125,8470312.5,-0.106875,-106875,5.2865625,5286562.500000000000
7.987E-08,79870,0.12625,126250,8.45875,8458750,-0.1040625,-104062.5,5.2578125,5257812.500000000000
7.995E-08,79950,0.1434375,143437.5,8.449375,8449375,-0.1078125,-107812.5,5.2321875,5232187.500000000000
8.003E-08,80030,0.149375,149375,8.4590625,8459062.5,-0.125625,-125625,5.204375,5204375.000000000000
8.011E-08,80110,0.1334375,133437.5,8.4640625,8464062.5,-0.1490625,-149062.5,5.1859375,5185937.500000000000
8.019E-08,80190,0.11,110000,8.476875,8476875,-0.17875,-178750,5.1703125,5170312.500000000000
8.027E-08,80270,0.0771875,77187.5,8.473125,8473125,-0.201875,-201875,5.166875,5166875.000000000000
8.035E-08,80350,0.0571875,57187.5,8.473125,8473125,-0.2203125,-220312.5,5.164375,5164375.000000000000
8.043E-08,80430,0.048125,48125,8.461875,8461875,-0.225,-225000,5.1684375,5168437.500000000000
8.051E-08,80510,0.061875,61875,8.4609375,8460937.5,-0.223125,-223125,5.168125,5168125.000000000000
8.059E-08,80590,0.08375,83750,8.4521875,8452187.5,-0.2115625,-211562.5,5.1715625,5171562.500000000000
8.067E-08,80670,0.11625,116250,8.4584375,8458437.5,-0.203125,-203125,5.1675,5167500.000000000000
8.075E-08,80750,0.1396875,139687.5,8.460625,8460625,-0.1975,-197500,5.165,5165000.000000000000
8.083E-08,80830,0.155625,155625,8.4725,8472500,-0.20375,-203750,5.1565625,5156562.500000000000
8.091E-08,80910,0.148125,148125,8.4684375,8468437.5,-0.2153125,-215312.5,5.1534375,5153437.500000000000
8.099E-08,80990,0.1303125,130312.5,8.4653125,8465312.5,-0.2359375,-235937.5,5.14625,5146250.000000000000
8.107E-08,81070,0.099375,99375,8.44375,8443750,-0.254375,-254375,5.1440625,5144062.500000000000
8.115E-08,81150,0.0740625,74062.5,8.423125,8423125,-0.27,-270000,5.138125,5138125.000000000000
8.123E-08,81230,0.0521875,52187.5,8.3884375,8388437.5,-0.27125,-271250,5.1375,5137500.000000000000
8.131E-08,81310,0.050625,50625,8.3675,8367500,-0.26375,-263750,5.1315625,5131562.500000000000
8.139E-08,81390,0.0609375,60937.5,8.3496875,8349687.5,-0.2425,-242500,5.128125,5128125.000000000000
8.147E-08,81470,0.0890625,89062.5,8.3571875,8357187.5,-0.218125,-218125,5.1184375,5118437.500000000000
8.155E-08,81550,0.1165625,116562.5,8.36875,8368750,-0.19,-190000,5.113125,5113125.000000000000
8.163E-08,81630,0.145625,145625,8.4009375,8400937.5,-0.17125,-171250,5.103125,5103125.000000000000
8.171E-08,81710,0.16125,161250,8.428125,8428125,-0.160625,-160625,5.098125,5098125.000000000000
8.179E-08,81790,0.1690625,169062.5,8.4596875,8459687.5,-0.16625,-166250,5.0909375,5090937.500000000000
8.187E-08,81870,0.1590625,159062.5,8.4678125,8467812.5,-0.18,-180000,5.0928125,5092812.500000000000
8.195E-08,81950,0.146875,146875,8.47125,8471250,-0.205625,-205625,5.09375,5093750.000000000000
8.203E-08,82030,0.12875,128750,8.455,8455000,-0.231875,-231875,5.1028125,5102812.500000000000
8.211E-08,82110,0.12,120000,8.44375,8443750,-0.25875,-258750,5.1096875,5109687.500000000000
8.219E-08,82190,0.1121875,112187.5,8.425625,8425625,-0.275,-275000,5.123125,5123125.000000000000
8.227E-08,82270,0.11625,116250,8.4284375,8428437.5,-0.285,-285000,5.130625,5130625.000000000000
8.235E-08,82350,0.1196875,119687.5,8.4378125,8437812.5,-0.281875,-281875,5.13875,5138750.000000000000
8.243E-08,82430,0.1275,127500,8.46875,8468750,-0.27375,-273750,5.136875,5136875.000000000000
8.251E-08,82510,0.1246875,124687.5,8.4928125,8492812.5,-0.256875,-256875,5.1353125,5135312.500000000000
8.259E-08,82590,0.1203125,120312.5,8.5209375,8520937.5,-0.243125,-243125,5.1240625,5124062.500000000000
8.267E-08,82670,0.10625,106250,8.526875,8526875,-0.2303125,-230312.5,5.1140625,5114062.500000000000
8.275E-08,82750,0.095625,95625,8.52375,8523750,-0.2271875,-227187.5,5.100625,5100625.000000000000
8.283E-08,82830,0.0825,82500,8.4928125,8492812.5,-0.2265625,-226562.5,5.0965625,5096562.500000000000
8.291E-08,82910,0.0825,82500,8.461875,8461875,-0.234375,-234375,5.0953125,5095312.500000000000
8.299E-08,82990,0.0884375,88437.5,8.4253125,8425312.5,-0.2415625,-241562.5,5.10625,5106250.000000000000
8.307E-08,83070,0.1075,107500,8.41125,8411250,-0.250625,-250625,5.1203125,5120312.500000000000
8.315E-08,83150,0.1240625,124062.5,8.4065625,8406562.5,-0.2515625,-251562.5,5.144375,5144375.000000000000
8.323E-08,83230,0.143125,143125,8.4325,8432500,-0.2515625,-251562.5,5.1640625,5164062.500000000000
8.331E-08,83310,0.14875,148750,8.465625,8465625,-0.2453125,-245312.5,5.183125,5183125.000000000000
8.339E-08,83390,0.1465625,146562.5,8.5128125,8512812.5,-0.2425,-242500,5.19,5190000.000000000000
8.347E-08,83470,0.1259375,125937.5,8.5415625,8541562.5,-0.239375,-239375,5.193125,5193125.000000000000
8.355E-08,83550,0.1009375,100937.5,8.5625,8562500,-0.2459375,-245937.5,5.183125,5183125.000000000000
8.363E-08,83630,0.068125,68125,8.554375,8554375,-0.2575,-257500,5.1721875,5172187.500000000000
8.371E-08,83710,0.0425,42500,8.5375,8537500,-0.2778125,-277812.5,5.155625,5155625.000000000000
8.379E-08,83790,0.0165625,16562.5,8.499375,8499375,-0.2959375,-295937.5,5.1478125,5147812.500000000000
8.387E-08,83870,0.0028125,2812.5,8.47125,8471250,-0.31375,-313750,5.141875,5141875.000000000000
8.395E-08,83950,-0.01,-10000,8.4465625,8446562.5,-0.320625,-320625,5.146875,5146875.000000000000
8.403E-08,84030,-0.01625,-16250,8.44875,8448750,-0.32,-320000,5.1528125,5152812.500000000000
8.411E-08,84110,-0.030625,-30625,8.4578125,8457812.5,-0.305,-305000,5.1671875,5167187.500000000000
8.419E-08,84190,-0.043125,-43125,8.4903125,8490312.5,-0.285625,-285625,5.1759375,5175937.500000000000
8.427E-08,84270,-0.061875,-61875,8.5196875,8519687.5,-0.2603125,-260312.5,5.1846875,5184687.500000000000
8.435E-08,84350,-0.0746875,-74687.5,8.554375,8554375,-0.2403125,-240312.5,5.183125,5183125.000000000000
8.443E-08,84430,-0.0878125,-87812.5,8.5653125,8565312.5,-0.2215625,-221562.5,5.18125,5181250.000000000000
8.451E-08,84510,-0.0871875,-87187.5,8.5690625,8569062.5,-0.2125,-212500,5.17,5170000.000000000000
8.459E-08,84590,-0.08125,-81250,8.5484375,8548437.5,-0.2053125,-205312.5,5.1603125,5160312.500000000000
8.467E-08,84670,-0.0634375,-63437.5,8.5253125,8525312.5,-0.20375,-203750,5.1459375,5145937.500000000000
8.475E-08,84750,-0.049375,-49375,8.48625,8486250,-0.1975,-197500,5.13875,5138750.000000000000
8.483E-08,84830,-0.0334375,-33437.5,8.4590625,8459062.5,-0.1925,-192500,5.1296875,5129687.500000000000
8.491E-08,84910,-0.029375,-29375,8.4328125,8432812.5,-0.1828125,-182812.5,5.1271875,5127187.500000000000
8.499E-08,84990,-0.02875,-28750,8.4284375,8428437.5,-0.1771875,-177187.5,5.123125,5123125.000000000000
8.507E-08,85070,-0.04125,-41250,8.4265625,8426562.5,-0.1725,-172500,5.126875,5126875.000000000000
8.515E-08,85150,-0.05,-50000,8.445,8445000,-0.17875,-178750,5.1290625,5129062.500000000000
8.523E-08,85230,-0.0584375,-58437.5,8.4625,8462500,-0.1909375,-190937.5,5.1378125,5137812.500000000000
8.531E-08,85310,-0.0521875,-52187.5,8.49125,8491250,-0.214375,-214375,5.145,5145000.000000000000
8.539E-08,85390,-0.0396875,-39687.5,8.50625,8506250,-0.236875,-236875,5.1603125,5160312.500000000000
8.547E-08,85470,-0.010625,-10625,8.5240625,8524062.5,-0.2603125,-260312.5,5.1721875,5172187.500000000000
8.555E-08,85550,0.021875,21875,8.5259375,8525937.5,-0.2715625,-271562.5,5.1875,5187500.000000000000
8.563E-08,85630,0.0621875,62187.5,8.5284375,8528437.5,-0.271875,-271875,5.1946875,5194687.500000000000
8.571E-08,85710,0.094375,94375,8.511875,8511875,-0.2528125,-252812.5,5.2021875,5202187.500000000000
8.579E-08,85790,0.125625,125625,8.49875,8498750,-0.2228125,-222812.5,5.1984375,5198437.500000000000
8.587E-08,85870,0.144375,144375,8.4740625,8474062.5,-0.1809375,-180937.5,5.191875,5191875.000000000000
8.595E-08,85950,0.160625,160625,8.456875,8456875,-0.1409375,-140937.5,5.175,5175000.000000000000
8.603E-08,86030,0.1646875,164687.5,8.4290625,8429062.5,-0.1040625,-104062.5,5.1609375,5160937.500000000000
8.611E-08,86110,0.169375,169375,8.413125,8413125,-0.0846875,-84687.5,5.1421875,5142187.500000000000
8.619E-08,86190,0.1675,167500,8.3934375,8393437.5,-0.08125,-81250,5.1303125,5130312.500000000000
8.627E-08,86270,0.169375,169375,8.3884375,8388437.5,-0.10125,-101250,5.1190625,5119062.500000000000
8.635E-08,86350,0.165625,165625,8.3784375,8378437.5,-0.134375,-134375,5.1190625,5119062.500000000000
8.643E-08,86430,0.1671875,167187.5,8.38375,8383750,-0.18125,-181250,5.1196875,5119687.500000000000
8.651E-08,86510,0.165625,165625,8.38625,8386250,-0.2278125,-227812.5,5.1278125,5127812.500000000000
8.659E-08,86590,0.1709375,170937.5,8.4009375,8400937.5,-0.2709375,-270937.5,5.1325,5132500.000000000000
8.667E-08,86670,0.17125,171250,8.404375,8404375,-0.29625,-296250,5.141875,5141875.000000000000
8.675E-08,86750,0.1775,177500,8.415,8415000,-0.30625,-306250,5.144375,5144375.000000000000
8.683E-08,86830,0.1790625,179062.5,8.414375,8414375,-0.295,-295000,5.146875,5146875.000000000000
8.691E-08,86910,0.1840625,184062.5,8.419375,8419375,-0.27125,-271250,5.141875,5141875.000000000000
8.699E-08,86990,0.180625,180625,8.4121875,8412187.5,-0.235,-235000,5.1396875,5139687.500000000000
8.707E-08,87070,0.17875,178750,8.4165625,8416562.5,-0.20125,-201250,5.1321875,5132187.500000000000
8.715E-08,87150,0.1696875,169687.5,8.418125,8418125,-0.17125,-171250,5.1290625,5129062.500000000000
8.723E-08,87230,0.1640625,164062.5,8.4371875,8437187.5,-0.156875,-156875,5.123125,5123125.000000000000
8.731E-08,87310,0.1521875,152187.5,8.453125,8453125,-0.1521875,-152187.5,5.1246875,5124687.500000000000
8.739E-08,87390,0.14625,146250,8.481875,8481875,-0.163125,-163125,5.1240625,5124062.500000000000
8.747E-08,87470,0.1371875,137187.5,8.5015625,8501562.5,-0.179375,-179375,5.1284375,5128437.500000000000
8.755E-08,87550,0.1340625,134062.5,8.523125,8523125,-0.20125,-201250,5.12875,5128750.000000000000
8.763E-08,87630,0.125,125000,8.5215625,8521562.5,-0.2153125,-215312.5,5.13375,5133750.000000000000
8.771E-08,87710,0.1203125,120312.5,8.5128125,8512812.5,-0.225,-225000,5.1325,5132500.000000000000
8.779E-08,87790,0.11,110000,8.483125,8483125,-0.2228125,-222812.5,5.1334375,5133437.500000000000
8.787E-08,87870,0.1053125,105312.5,8.4540625,8454062.5,-0.215,-215000,5.12875,5128750.000000000000
8.795E-08,87950,0.0971875,97187.5,8.4159375,8415937.5,-0.1971875,-197187.5,5.1290625,5129062.500000000000
8.803E-08,88030,0.0996875,99687.5,8.3940625,8394062.5,-0.180625,-180625,5.1259375,5125937.500000000000
8.811E-08,88110,0.105625,105625,8.37875,8378750,-0.1640625,-164062.5,5.1278125,5127812.500000000000
8.819E-08,88190,0.1246875,124687.5,8.39,8390000,-0.156875,-156875,5.126875,5126875.000000000000
8.827E-08,88270,0.14375,143750,8.408125,8408125,-0.15625,-156250,5.1321875,5132187.500000000000
8.835E-08,88350,0.1690625,169062.5,8.443125,8443125,-0.168125,-168125,5.1321875,5132187.500000000000
8.843E-08,88430,0.18625,186250,8.473125,8473125,-0.1871875,-187187.5,5.1334375,5133437.500000000000
8.851E-08,88510,0.199375,199375,8.5071875,8507187.5,-0.2159375,-215937.5,5.126875,5126875.000000000000
8.859E-08,88590,0.194375,194375,8.5225,8522500,-0.2453125,-245312.5,5.1221875,5122187.500000000000
8.867E-08,88670,0.1815625,181562.5,8.5328125,8532812.5,-0.27375,-273750,5.1090625,5109062.500000000000
8.875E-08,88750,0.155,155000,8.525,8525000,-0.2925,-292500,5.0990625,5099062.500000000000
8.883E-08,88830,0.1284375,128437.5,8.51875,8518750,-0.303125,-303125,5.0859375,5085937.500000000000
8.891E-08,88910,0.0975,97500,8.5021875,8502187.5,-0.3003125,-300312.5,5.084375,5084375.000000000000
8.899E-08,88990,0.0778125,77812.5,8.4934375,8493437.5,-0.28875,-288750,5.0834375,5083437.500000000000
8.907E-08,89070,0.061875,61875,8.4834375,8483437.5,-0.2684375,-268437.5,5.0940625,5094062.500000000000
8.915E-08,89150,0.058125,58125,8.48875,8488750,-0.25125,-251250,5.1059375,5105937.500000000000
8.923E-08,89230,0.051875,51875,8.495625,8495625,-0.2384375,-238437.5,5.13,5130000.000000000000
8.931E-08,89310,0.0496875,49687.5,8.5140625,8514062.5,-0.235625,-235625,5.1484375,5148437.500000000000
8.939E-08,89390,0.03875,38750,8.531875,8531875,-0.24125,-241250,5.1684375,5168437.500000000000
8.947E-08,89470,0.0265625,26562.5,8.559375,8559375,-0.2571875,-257187.5,5.178125,5178125.000000000000
8.955E-08,89550,0.0040625,4062.5,8.581875,8581875,-0.274375,-274375,5.1896875,5189687.500000000000
8.963E-08,89630,-0.013125,-13125,8.6046875,8604687.5,-0.2871875,-287187.5,5.1865625,5186562.500000000000
8.971E-08,89710,-0.029375,-29375,8.6165625,8616562.5,-0.28875,-288750,5.1821875,5182187.500000000000
8.979E-08,89790,-0.0303125,-30312.5,8.6278125,8627812.5,-0.2796875,-279687.5,5.16875,5168750.000000000000
8.987E-08,89870,-0.025625,-25625,8.6253125,8625312.5,-0.25875,-258750,5.1615625,5161562.500000000000
8.995E-08,89950,-0.0053125,-5312.5,8.619375,8619375,-0.2309375,-230937.5,5.146875,5146875.000000000000
9.003E-08,90030,0.0165625,16562.5,8.6046875,8604687.5,-0.201875,-201875,5.13875,5138750.000000000000
9.011E-08,90110,0.043125,43125,8.5953125,8595312.5,-0.1815625,-181562.5,5.126875,5126875.000000000000
9.019E-08,90190,0.0575,57500,8.5815625,8581562.5,-0.1734375,-173437.5,5.125625,5125625.000000000000
9.027E-08,90270,0.0665625,66562.5,8.5678125,8567812.5,-0.1796875,-179687.5,5.11875,5118750.000000000000
9.035E-08,90350,0.060625,60625,8.5409375,8540937.5,-0.19875,-198750,5.11875,5118750.000000000000
9.043E-08,90430,0.0525,52500,8.4978125,8497812.5,-0.2296875,-229687.5,5.115,5115000.000000000000
9.051E-08,90510,0.0353125,35312.5,8.4134375,8413437.5,-0.2659375,-265937.5,5.121875,5121875.000000000000
9.059E-08,90590,0.026875,26875,8.278125,8278125,-0.3028125,-302812.5,5.12375,5123750.000000000000
9.067E-08,90670,0.02125,21250,8.073125,8073125,-0.3390625,-339062.5,5.134375,5134375.000000000000
9.075E-08,90750,0.0296875,29687.5,7.8021875,7802187.5,-0.375,-375000,5.141875,5141875.000000000000
9.083E-08,90830,0.039375,39375,7.4596875,7459687.5,-0.41,-410000,5.1609375,5160937.500000000000
9.091E-08,90910,0.0584375,58437.5,7.0659375,7065937.5,-0.44375,-443750,5.173125,5173125.000000000000
9.099E-08,90990,0.0721875,72187.5,6.6359375,6635937.5,-0.47625,-476250,5.1915625,5191562.500000000000
9.107E-08,91070,0.086875,86875,6.204375,6204375,-0.5034375,-503437.5,5.2015625,5201562.500000000000
9.115E-08,91150,0.089375,89375,5.784375,5784375,-0.5178125,-517812.5,5.2175,5217500.000000000000
9.123E-08,91230,0.0909375,90937.5,5.3996875,5399687.5,-0.5065625,-506562.5,5.2196875,5219687.500000000000
9.131E-08,91310,0.0840625,84062.5,5.0571875,5057187.5,-0.4590625,-459062.5,5.2246875,5224687.500000000000
9.139E-08,91390,0.0796875,79687.5,4.76875,4768750,-0.3621875,-362187.5,5.2175,5217500.000000000000
9.147E-08,91470,0.06875,68750,4.524375,4524375,-0.2034375,-203437.5,5.2159375,5215937.500000000000
9.155E-08,91550,0.0625,62500,4.3275,4327500,0.0296875,29687.5,5.199375,5199375.000000000000
9.163E-08,91630,0.05125,51250,4.1734375,4173437.5,0.34125,341250,5.1803125,5180312.500000000000
9.171E-08,91710,0.0434375,43437.5,4.070625,4070625,0.7325,732500,5.135625,5135625.000000000000
9.179E-08,91790,0.0290625,29062.5,4.0125,4012500,1.1975,1197500,5.070625,5070625.000000000000
9.187E-08,91870,0.0203125,20312.5,4,4000000,1.7259375,1725937.5,4.9471875,4947187.500000000000
9.195E-08,91950,0.01125,11250,4.015625,4015625,2.294375,2294375,4.7625,4762500.000000000000
